,user,uservec,itemid,itemvec,userid
9248,0.90.30.10.10.40.0,[0.9 0.3 0.1 0.1 0.4 0. ],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],51
9249,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
9250,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109515.0,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],0
9251,0.80.10.00.00.10.6,[0.8 0.1 0.  0.  0.1 0.6],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],112
9252,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
9253,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
9254,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
9255,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
9256,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
9257,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
9258,0.90.10.00.30.10.4,[0.9 0.1 0.  0.3 0.1 0.4],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],222
9259,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],109515.0,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],2
9260,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],5
9261,0.90.10.00.30.10.4,[0.9 0.1 0.  0.3 0.1 0.4],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],222
9262,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109453.0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],0
9263,0.80.10.00.10.00.6,[0.8 0.1 0.  0.1 0.  0.6],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],213
9264,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],0
9265,0.80.10.00.60.10.0,[0.8 0.1 0.  0.6 0.1 0. ],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],8
9266,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],0
9267,0.80.00.00.20.60.0,[0.8 0.  0.  0.2 0.6 0. ],109501.0,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],18
9268,0.80.20.00.10.50.0,[0.8 0.2 0.  0.1 0.5 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],26
9269,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
9270,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
9271,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
9272,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],0
9273,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
9274,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
9275,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],0
9276,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
9277,0.80.00.60.00.10.0,[0.8 0.  0.6 0.  0.1 0. ],109484.0,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],40
9278,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
9279,0.80.10.00.20.50.0,[0.8 0.1 0.  0.2 0.5 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],22
9280,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
9281,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109484.0,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
9282,0.80.50.10.10.10.0,[0.8 0.5 0.1 0.1 0.1 0. ],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],142
9283,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],2
9284,0.80.10.60.00.10.0,[0.8 0.1 0.6 0.  0.1 0. ],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],9
9285,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
9286,0.90.20.30.00.30.0,[0.9 0.2 0.3 0.  0.3 0. ],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],118
9287,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
9288,0.90.40.10.10.30.0,[0.9 0.4 0.1 0.1 0.3 0. ],109453.0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],12
9289,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
9290,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
9292,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
9293,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],0
9294,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109484.0,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
9295,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
9296,0.90.20.00.40.20.0,[0.9 0.2 0.  0.4 0.2 0. ],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],80
9297,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
9298,0.80.10.60.00.00.0,[0.8 0.1 0.6 0.  0.  0. ],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],43
9299,0.80.50.10.00.30.0,[0.8 0.5 0.1 0.  0.3 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],32
9300,0.70.10.00.00.00.7,[0.7 0.1 0.  0.  0.  0.7],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],165
9301,0.80.10.50.00.20.0,[0.8 0.1 0.5 0.  0.2 0. ],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],46
9302,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
9303,0.80.00.00.00.10.6,[0.8 0.  0.  0.  0.1 0.6],109501.0,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],75
9304,0.90.40.10.20.20.0,[0.9 0.4 0.1 0.2 0.2 0. ],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],201
9305,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],2
9307,0.70.10.00.00.00.7,[0.7 0.1 0.  0.  0.  0.7],109515.0,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],165
9308,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],1
9309,0.80.10.10.00.50.0,[0.8 0.1 0.1 0.  0.5 0. ],109509.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],157
9310,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
9311,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
9312,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
9313,0.70.10.70.00.00.0,[0.7 0.1 0.7 0.  0.  0. ],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],97
9314,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
9315,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
9316,0.90.40.00.20.30.0,[0.9 0.4 0.  0.2 0.3 0. ],109501.0,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],92
9317,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],0
9318,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
9319,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],0
9320,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],1
9321,0.80.60.20.00.10.0,[0.8 0.6 0.2 0.  0.1 0. ],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],188
9322,0.90.20.30.00.40.0,[0.9 0.2 0.3 0.  0.4 0. ],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],127
9324,0.80.10.60.00.10.0,[0.8 0.1 0.6 0.  0.1 0. ],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],9
9325,0.80.50.00.10.30.0,[0.8 0.5 0.  0.1 0.3 0. ],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],154
9326,0.80.00.00.00.10.6,[0.8 0.  0.  0.  0.1 0.6],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],75
9327,0.80.10.60.00.10.0,[0.8 0.1 0.6 0.  0.1 0. ],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],9
9328,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
9329,0.80.10.10.00.00.6,[0.8 0.1 0.1 0.  0.  0.6],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],189
9330,0.80.00.00.50.30.0,[0.8 0.  0.  0.5 0.3 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],24
9331,0.80.10.00.60.00.0,[0.8 0.1 0.  0.6 0.  0. ],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],20
9332,0.90.40.00.10.30.1,[0.9 0.4 0.  0.1 0.3 0.1],109508.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],158
9333,0.80.00.60.00.10.0,[0.8 0.  0.6 0.  0.1 0. ],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],40
9334,0.80.00.60.00.10.1,[0.8 0.  0.6 0.  0.1 0.1],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],181
9335,0.80.20.00.00.50.0,[0.8 0.2 0.  0.  0.5 0. ],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],203
9336,0.80.10.00.40.40.0,[0.8 0.1 0.  0.4 0.4 0. ],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],64
9337,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
9338,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
9339,0.80.00.10.00.00.6,[0.8 0.  0.1 0.  0.  0.6],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],192
9340,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
9341,0.80.30.40.00.10.0,[0.8 0.3 0.4 0.  0.1 0. ],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],126
9343,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
9344,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],0
9345,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
9346,0.80.10.00.30.40.0,[0.8 0.1 0.  0.3 0.4 0. ],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],59
9347,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
9348,0.80.10.00.00.10.6,[0.8 0.1 0.  0.  0.1 0.6],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],112
9349,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
9350,0.70.00.00.10.00.7,[0.7 0.  0.  0.1 0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],170
9351,0.80.10.20.00.50.0,[0.8 0.1 0.2 0.  0.5 0. ],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],42
9352,0.80.20.00.10.60.0,[0.8 0.2 0.  0.1 0.6 0. ],109484.0,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],210
9353,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109501.0,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],0
9354,0.80.00.00.10.10.6,[0.8 0.  0.  0.1 0.1 0.6],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],182
9355,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],0
9356,0.90.40.10.00.30.0,[0.9 0.4 0.1 0.  0.3 0. ],109453.0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],63
9357,0.80.00.00.10.00.6,[0.8 0.  0.  0.1 0.  0.6],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],137
9358,0.80.10.30.00.40.0,[0.8 0.1 0.3 0.  0.4 0. ],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],108
9359,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],1
9360,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
9361,0.80.70.00.00.00.0,[0.8 0.7 0.  0.  0.  0. ],109453.0,[1.00000e+00 4.21669e-01 1.10000e-05 1.09020e-02 3.09585e-01 2.57833e-01],148
9362,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
9364,0.80.50.00.20.00.0,[0.8 0.5 0.  0.2 0.  0. ],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],166
9365,0.70.00.70.00.10.0,[0.7 0.  0.7 0.  0.1 0. ],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],86
9366,0.80.40.30.00.10.0,[0.8 0.4 0.3 0.  0.1 0. ],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],128
9367,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109484.0,[1.00000e+00 4.38513e-01 3.00000e-06 3.07140e-02 3.84494e-01 1.46277e-01],0
9368,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],0
9369,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
9370,0.80.00.00.00.10.7,[0.8 0.  0.  0.  0.1 0.7],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],187
9371,0.80.10.10.00.60.0,[0.8 0.1 0.1 0.  0.6 0. ],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],15
9372,0.70.10.00.00.00.7,[0.7 0.1 0.  0.  0.  0.7],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],165
9373,0.80.40.10.00.30.0,[0.8 0.4 0.1 0.  0.3 0. ],109515.0,[1.00000e+00 2.81649e-01 1.73000e-04 1.95994e-01 1.51003e-01 3.71182e-01],29
9374,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],0
9375,0.80.10.00.00.10.6,[0.8 0.1 0.  0.  0.1 0.6],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],112
9376,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109511.0,[1.00000e+00 3.81149e-01 1.29000e-04 6.00380e-02 2.69129e-01 2.89554e-01],0
9377,0.90.40.20.00.30.0,[0.9 0.4 0.2 0.  0.3 0. ],109498.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],116
9378,0.80.50.10.00.20.0,[0.8 0.5 0.1 0.  0.2 0. ],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],2
9379,0.80.40.00.30.10.0,[0.8 0.4 0.  0.3 0.1 0. ],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],58
9380,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],5
9381,0.70.00.00.10.00.7,[0.7 0.  0.  0.1 0.  0.7],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],170
9382,0.80.10.00.00.00.6,[0.8 0.1 0.  0.  0.  0.6],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],105
9383,0.80.10.00.00.60.0,[0.8 0.1 0.  0.  0.6 0. ],109513.0,[1.00000e+00 2.11406e-01 3.60000e-05 2.77300e-03 5.69886e-01 2.15900e-01],31
9384,0.90.40.20.00.20.0,[0.9 0.4 0.2 0.  0.2 0. ],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],85
9385,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],109501.0,[1.       0.249086 0.001009 0.514682 0.067732 0.167491],4
9386,0.90.40.00.20.30.0,[0.9 0.4 0.  0.2 0.3 0. ],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],92
9387,0.80.20.10.00.50.0,[0.8 0.2 0.1 0.  0.5 0. ],109492.0,[1.00000e+00 3.31830e-01 2.20000e-05 1.99040e-02 4.40390e-01 2.07855e-01],50
9388,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109512.0,[1.00000e+00 2.97322e-01 2.50000e-05 3.49510e-02 4.13566e-01 2.54137e-01],0
9389,0.80.30.40.00.10.0,[0.8 0.3 0.4 0.  0.1 0. ],109473.0,[1.00000e+00 2.95442e-01 1.40000e-05 1.35191e-01 2.92304e-01 2.77050e-01],126
9390,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109495.0,[1.00000e+00 3.13277e-01 1.25000e-04 1.84130e-02 4.10555e-01 2.57630e-01],0
9391,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109514.0,[1.00000e+00 2.97750e-01 1.30000e-05 1.16030e-02 5.12182e-01 1.78452e-01],0
9392,0.70.00.00.70.00.0,[0.7 0.  0.  0.7 0.  0. ],109502.0,[1.00000e+00 2.77121e-01 1.31000e-04 3.81530e-02 3.35835e-01 3.48760e-01],1
9393,0.80.30.00.40.10.0,[0.8 0.3 0.  0.4 0.1 0. ],109494.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],41
9394,0.70.00.00.00.00.7,[0.7 0.  0.  0.  0.  0.7],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],0
9395,0.70.00.70.00.00.0,[0.7 0.  0.7 0.  0.  0. ],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],5
9396,0.80.00.00.50.40.0,[0.8 0.  0.  0.5 0.4 0. ],109505.0,[1.00000e+00 3.75829e-01 2.50000e-05 3.30410e-02 3.49637e-01 2.41468e-01],251
9397,0.80.20.00.60.00.0,[0.8 0.2 0.  0.6 0.  0. ],109506.0,[1.00000e+00 2.64355e-01 1.20000e-05 3.73930e-02 4.20649e-01 2.77591e-01],37
9398,0.70.00.00.00.70.0,[0.7 0.  0.  0.  0.7 0. ],109503.0,[1.00000e+00 3.06008e-01 4.50000e-04 7.70480e-02 2.30439e-01 3.86055e-01],3
9399,0.80.50.00.10.20.0,[0.8 0.5 0.  0.1 0.2 0. ],109510.0,[1.00000e+00 2.87909e-01 2.50000e-05 8.98300e-03 5.11333e-01 1.91751e-01],4
